n_categories,session,trial_id,x1_true,x2_true,x1_response,x2_response,rt,Sex,participant_id,stim_id
1,1,0,19,73,16,83,6003,Female,5b305dcef1e81a1f800fe9ea60b1860f,18
1,1,1,82,19,90,31,4074,Female,5b305dcef1e81a1f800fe9ea60b1860f,82
1,1,2,64,55,74,68,4453,Female,5b305dcef1e81a1f800fe9ea60b1860f,66
1,1,3,55,73,87,75,6153,Female,5b305dcef1e81a1f800fe9ea60b1860f,58
1,1,4,46,82,72,88,6166,Female,5b305dcef1e81a1f800fe9ea60b1860f,49
1,1,5,55,28,78,44,7546,Female,5b305dcef1e81a1f800fe9ea60b1860f,53
1,1,6,19,10,82,11,4478,Female,5b305dcef1e81a1f800fe9ea60b1860f,11
1,1,7,28,91,25,87,6045,Female,5b305dcef1e81a1f800fe9ea60b1860f,30
1,1,8,91,46,91,31,3913,Female,5b305dcef1e81a1f800fe9ea60b1860f,95
1,1,9,37,19,75,36,3376,Female,5b305dcef1e81a1f800fe9ea60b1860f,32
1,1,10,37,55,86,68,3171,Female,5b305dcef1e81a1f800fe9ea60b1860f,36
1,1,11,28,73,73,62,5756,Female,5b305dcef1e81a1f800fe9ea60b1860f,28
1,1,12,46,73,50,67,2508,Female,5b305dcef1e81a1f800fe9ea60b1860f,48
1,1,13,19,19,35,39,18305,Female,5b305dcef1e81a1f800fe9ea60b1860f,12
1,1,14,19,46,19,50,4349,Female,5b305dcef1e81a1f800fe9ea60b1860f,15
1,1,15,19,91,29,85,3501,Female,5b305dcef1e81a1f800fe9ea60b1860f,20
1,1,16,91,82,82,77,3305,Female,5b305dcef1e81a1f800fe9ea60b1860f,99
1,1,17,64,10,92,16,4444,Female,5b305dcef1e81a1f800fe9ea60b1860f,61
1,1,18,73,28,91,18,4011,Female,5b305dcef1e81a1f800fe9ea60b1860f,73
1,1,19,37,64,25,82,3611,Female,5b305dcef1e81a1f800fe9ea60b1860f,37
1,1,20,28,46,29,37,3893,Female,5b305dcef1e81a1f800fe9ea60b1860f,25
1,1,21,10,55,73,74,5474,Female,5b305dcef1e81a1f800fe9ea60b1860f,6
1,1,22,91,55,80,35,3865,Female,5b305dcef1e81a1f800fe9ea60b1860f,96
1,1,23,82,28,80,32,3129,Female,5b305dcef1e81a1f800fe9ea60b1860f,83
1,1,24,19,64,22,75,4723,Female,5b305dcef1e81a1f800fe9ea60b1860f,17
1,1,25,10,73,29,74,4347,Female,5b305dcef1e81a1f800fe9ea60b1860f,8
1,1,26,73,10,86,20,4853,Female,5b305dcef1e81a1f800fe9ea60b1860f,71
1,1,27,10,37,24,41,5297,Female,5b305dcef1e81a1f800fe9ea60b1860f,4
1,1,28,46,10,11,11,8858,Female,5b305dcef1e81a1f800fe9ea60b1860f,41
1,1,29,82,55,86,67,6539,Female,5b305dcef1e81a1f800fe9ea60b1860f,86
1,1,30,10,64,30,69,11152,Female,5b305dcef1e81a1f800fe9ea60b1860f,7
1,1,31,64,46,78,50,2688,Female,5b305dcef1e81a1f800fe9ea60b1860f,65
1,1,32,37,82,83,84,5724,Female,5b305dcef1e81a1f800fe9ea60b1860f,39
1,1,33,28,64,37,68,4475,Female,5b305dcef1e81a1f800fe9ea60b1860f,27
1,1,34,91,28,84,32,2404,Female,5b305dcef1e81a1f800fe9ea60b1860f,93
1,1,35,55,82,69,75,6734,Female,5b305dcef1e81a1f800fe9ea60b1860f,59
1,1,36,19,55,26,60,34582,Female,5b305dcef1e81a1f800fe9ea60b1860f,16
1,1,37,10,10,18,12,7280,Female,5b305dcef1e81a1f800fe9ea60b1860f,1
1,1,38,55,55,77,70,3274,Female,5b305dcef1e81a1f800fe9ea60b1860f,56
1,1,39,28,19,31,21,3781,Female,5b305dcef1e81a1f800fe9ea60b1860f,22
1,1,40,46,46,82,65,2883,Female,5b305dcef1e81a1f800fe9ea60b1860f,45
1,1,41,73,46,60,44,189119,Female,5b305dcef1e81a1f800fe9ea60b1860f,75
1,1,42,91,10,91,14,3314,Female,5b305dcef1e81a1f800fe9ea60b1860f,91
1,1,43,64,82,85,80,4378,Female,5b305dcef1e81a1f800fe9ea60b1860f,69
1,1,44,91,19,91,18,2593,Female,5b305dcef1e81a1f800fe9ea60b1860f,92
1,1,45,10,46,22,36,2687,Female,5b305dcef1e81a1f800fe9ea60b1860f,5
1,1,46,55,10,95,28,5017,Female,5b305dcef1e81a1f800fe9ea60b1860f,51
1,1,47,19,82,18,83,4423,Female,5b305dcef1e81a1f800fe9ea60b1860f,19
1,1,48,55,91,69,86,6025,Female,5b305dcef1e81a1f800fe9ea60b1860f,60
1,1,49,64,28,82,28,3382,Female,5b305dcef1e81a1f800fe9ea60b1860f,63
1,1,50,46,37,80,29,2664,Female,5b305dcef1e81a1f800fe9ea60b1860f,44
1,1,51,64,91,87,89,3163,Female,5b305dcef1e81a1f800fe9ea60b1860f,70
1,1,52,73,91,83,88,2825,Female,5b305dcef1e81a1f800fe9ea60b1860f,80
1,1,53,28,28,30,36,4615,Female,5b305dcef1e81a1f800fe9ea60b1860f,23
1,1,54,73,64,81,73,4909,Female,5b305dcef1e81a1f800fe9ea60b1860f,77
1,1,55,91,64,85,77,73841,Female,5b305dcef1e81a1f800fe9ea60b1860f,97
1,1,56,37,46,25,41,3351,Female,5b305dcef1e81a1f800fe9ea60b1860f,35
1,1,57,28,82,26,84,97895,Female,5b305dcef1e81a1f800fe9ea60b1860f,29
1,1,58,55,64,48,72,6419,Female,5b305dcef1e81a1f800fe9ea60b1860f,57
1,1,59,64,19,61,30,4910,Female,5b305dcef1e81a1f800fe9ea60b1860f,62
1,1,60,28,55,43,59,9176,Female,5b305dcef1e81a1f800fe9ea60b1860f,26
1,1,61,46,28,73,46,25058,Female,5b305dcef1e81a1f800fe9ea60b1860f,43
1,1,62,10,82,23,83,21814,Female,5b305dcef1e81a1f800fe9ea60b1860f,9
1,1,63,55,37,64,40,10389,Female,5b305dcef1e81a1f800fe9ea60b1860f,54
1,1,64,64,73,80,72,2777,Female,5b305dcef1e81a1f800fe9ea60b1860f,68
1,1,65,10,91,20,85,3080,Female,5b305dcef1e81a1f800fe9ea60b1860f,10
1,1,66,64,37,76,34,3033,Female,5b305dcef1e81a1f800fe9ea60b1860f,64
1,1,67,28,37,77,34,17111,Female,5b305dcef1e81a1f800fe9ea60b1860f,24
1,1,68,82,46,81,35,2312,Female,5b305dcef1e81a1f800fe9ea60b1860f,85
1,1,69,46,64,36,72,4625,Female,5b305dcef1e81a1f800fe9ea60b1860f,47
1,1,70,91,73,85,83,5035,Female,5b305dcef1e81a1f800fe9ea60b1860f,98
1,1,71,91,37,85,34,5793,Female,5b305dcef1e81a1f800fe9ea60b1860f,94
1,1,72,37,28,28,39,2756,Female,5b305dcef1e81a1f800fe9ea60b1860f,33
1,1,73,73,73,69,75,3563,Female,5b305dcef1e81a1f800fe9ea60b1860f,78
1,1,74,46,55,40,65,2339,Female,5b305dcef1e81a1f800fe9ea60b1860f,46
1,1,75,10,19,25,22,2630,Female,5b305dcef1e81a1f800fe9ea60b1860f,2
1,1,76,73,82,83,83,2593,Female,5b305dcef1e81a1f800fe9ea60b1860f,79
1,1,77,73,55,71,43,4546,Female,5b305dcef1e81a1f800fe9ea60b1860f,76
1,1,78,91,91,84,75,2835,Female,5b305dcef1e81a1f800fe9ea60b1860f,100
1,1,79,46,19,67,41,3768,Female,5b305dcef1e81a1f800fe9ea60b1860f,42
1,1,80,37,91,36,89,4227,Female,5b305dcef1e81a1f800fe9ea60b1860f,40
1,1,81,37,10,34,12,5790,Female,5b305dcef1e81a1f800fe9ea60b1860f,31
1,1,82,46,91,28,90,3028,Female,5b305dcef1e81a1f800fe9ea60b1860f,50
1,1,83,82,82,81,68,4623,Female,5b305dcef1e81a1f800fe9ea60b1860f,89
1,1,84,82,10,82,25,3280,Female,5b305dcef1e81a1f800fe9ea60b1860f,81
1,1,85,55,46,71,30,4871,Female,5b305dcef1e81a1f800fe9ea60b1860f,55
1,1,86,37,73,41,78,5830,Female,5b305dcef1e81a1f800fe9ea60b1860f,38
1,1,87,82,64,40,65,2794,Female,5b305dcef1e81a1f800fe9ea60b1860f,87
1,1,88,64,64,74,69,40997,Female,5b305dcef1e81a1f800fe9ea60b1860f,67
1,1,89,19,37,27,35,5203,Female,5b305dcef1e81a1f800fe9ea60b1860f,14
1,1,90,55,19,77,37,2949,Female,5b305dcef1e81a1f800fe9ea60b1860f,52
1,1,91,10,28,28,25,3061,Female,5b305dcef1e81a1f800fe9ea60b1860f,3
1,1,92,82,37,80,36,18447,Female,5b305dcef1e81a1f800fe9ea60b1860f,84
1,1,93,73,19,83,27,3316,Female,5b305dcef1e81a1f800fe9ea60b1860f,72
1,1,94,82,73,80,66,3578,Female,5b305dcef1e81a1f800fe9ea60b1860f,88
1,1,95,37,37,38,29,244298,Female,5b305dcef1e81a1f800fe9ea60b1860f,34
1,1,96,19,28,18,29,2872,Female,5b305dcef1e81a1f800fe9ea60b1860f,13
1,1,97,73,37,80,32,4100,Female,5b305dcef1e81a1f800fe9ea60b1860f,74
1,1,98,28,10,20,26,4194,Female,5b305dcef1e81a1f800fe9ea60b1860f,21
1,1,99,82,91,87,90,2365,Female,5b305dcef1e81a1f800fe9ea60b1860f,90
1,2,0,37,91,64,50,5534,Female,5b305dcef1e81a1f800fe9ea60b1860f,40
1,2,1,73,82,58,77,9256,Female,5b305dcef1e81a1f800fe9ea60b1860f,79
1,2,2,28,10,34,65,22685,Female,5b305dcef1e81a1f800fe9ea60b1860f,21
1,2,3,82,28,78,30,2172,Female,5b305dcef1e81a1f800fe9ea60b1860f,83
1,2,4,46,73,76,72,3065,Female,5b305dcef1e81a1f800fe9ea60b1860f,48
1,2,5,46,91,65,94,5245,Female,5b305dcef1e81a1f800fe9ea60b1860f,50
1,2,6,28,28,25,26,3120,Female,5b305dcef1e81a1f800fe9ea60b1860f,23
1,2,7,73,28,73,32,4476,Female,5b305dcef1e81a1f800fe9ea60b1860f,73
1,2,8,82,73,81,83,2212,Female,5b305dcef1e81a1f800fe9ea60b1860f,88
1,2,9,19,91,19,90,4205,Female,5b305dcef1e81a1f800fe9ea60b1860f,20
1,2,10,37,64,79,82,9951,Female,5b305dcef1e81a1f800fe9ea60b1860f,37
1,2,11,64,37,71,31,3571,Female,5b305dcef1e81a1f800fe9ea60b1860f,64
1,2,12,91,19,75,27,3116,Female,5b305dcef1e81a1f800fe9ea60b1860f,92
1,2,13,10,82,17,85,2079,Female,5b305dcef1e81a1f800fe9ea60b1860f,9
1,2,14,55,37,79,35,2953,Female,5b305dcef1e81a1f800fe9ea60b1860f,54
1,2,15,37,10,23,24,2412,Female,5b305dcef1e81a1f800fe9ea60b1860f,31
1,2,16,10,28,73,34,3593,Female,5b305dcef1e81a1f800fe9ea60b1860f,3
1,2,17,91,37,73,35,3787,Female,5b305dcef1e81a1f800fe9ea60b1860f,94
1,2,18,64,19,83,29,3118,Female,5b305dcef1e81a1f800fe9ea60b1860f,62
1,2,19,82,55,88,35,2126,Female,5b305dcef1e81a1f800fe9ea60b1860f,86
1,2,20,37,37,80,36,2271,Female,5b305dcef1e81a1f800fe9ea60b1860f,34
1,2,21,55,64,33,79,2673,Female,5b305dcef1e81a1f800fe9ea60b1860f,57
1,2,22,82,37,79,34,2759,Female,5b305dcef1e81a1f800fe9ea60b1860f,84
1,2,23,64,64,79,68,3593,Female,5b305dcef1e81a1f800fe9ea60b1860f,67
1,2,24,46,55,76,77,6416,Female,5b305dcef1e81a1f800fe9ea60b1860f,46
1,2,25,73,37,84,35,2791,Female,5b305dcef1e81a1f800fe9ea60b1860f,74
1,2,26,46,10,87,23,3989,Female,5b305dcef1e81a1f800fe9ea60b1860f,41
1,2,27,55,19,77,27,2989,Female,5b305dcef1e81a1f800fe9ea60b1860f,52
1,2,28,37,73,24,79,3064,Female,5b305dcef1e81a1f800fe9ea60b1860f,38
1,2,29,28,19,24,25,2472,Female,5b305dcef1e81a1f800fe9ea60b1860f,22
1,2,30,28,55,25,69,2689,Female,5b305dcef1e81a1f800fe9ea60b1860f,26
1,2,31,91,73,72,67,3700,Female,5b305dcef1e81a1f800fe9ea60b1860f,98
1,2,32,10,73,76,77,2389,Female,5b305dcef1e81a1f800fe9ea60b1860f,8
1,2,33,73,19,80,28,2768,Female,5b305dcef1e81a1f800fe9ea60b1860f,72
1,2,34,19,19,18,28,2335,Female,5b305dcef1e81a1f800fe9ea60b1860f,12
1,2,35,19,82,18,85,1815,Female,5b305dcef1e81a1f800fe9ea60b1860f,19
1,2,36,73,73,82,80,1854,Female,5b305dcef1e81a1f800fe9ea60b1860f,78
1,2,37,10,19,12,22,3661,Female,5b305dcef1e81a1f800fe9ea60b1860f,2
1,2,38,46,46,58,34,2950,Female,5b305dcef1e81a1f800fe9ea60b1860f,45
1,2,39,55,46,44,56,3266,Female,5b305dcef1e81a1f800fe9ea60b1860f,55
1,2,40,10,55,25,60,3212,Female,5b305dcef1e81a1f800fe9ea60b1860f,6
1,2,41,91,82,88,83,3135,Female,5b305dcef1e81a1f800fe9ea60b1860f,99
1,2,42,64,73,83,79,3319,Female,5b305dcef1e81a1f800fe9ea60b1860f,68
1,2,43,37,28,38,50,4151,Female,5b305dcef1e81a1f800fe9ea60b1860f,33
1,2,44,91,10,73,17,4931,Female,5b305dcef1e81a1f800fe9ea60b1860f,91
1,2,45,28,73,68,44,2774,Female,5b305dcef1e81a1f800fe9ea60b1860f,28
1,2,46,19,55,28,50,1898,Female,5b305dcef1e81a1f800fe9ea60b1860f,16
1,2,47,55,10,18,23,3358,Female,5b305dcef1e81a1f800fe9ea60b1860f,51
1,2,48,73,46,36,54,28745,Female,5b305dcef1e81a1f800fe9ea60b1860f,75
1,2,49,28,82,33,86,5310,Female,5b305dcef1e81a1f800fe9ea60b1860f,29
1,2,50,28,46,33,45,3802,Female,5b305dcef1e81a1f800fe9ea60b1860f,25
1,2,51,28,64,68,69,3080,Female,5b305dcef1e81a1f800fe9ea60b1860f,27
1,2,52,46,28,50,32,2472,Female,5b305dcef1e81a1f800fe9ea60b1860f,43
1,2,53,91,28,76,35,4375,Female,5b305dcef1e81a1f800fe9ea60b1860f,93
1,2,54,46,37,42,41,3147,Female,5b305dcef1e81a1f800fe9ea60b1860f,44
1,2,55,28,91,41,85,2929,Female,5b305dcef1e81a1f800fe9ea60b1860f,30
1,2,56,37,19,37,32,3903,Female,5b305dcef1e81a1f800fe9ea60b1860f,32
1,2,57,55,82,50,80,1851,Female,5b305dcef1e81a1f800fe9ea60b1860f,59
1,2,58,82,64,61,60,3095,Female,5b305dcef1e81a1f800fe9ea60b1860f,87
1,2,59,91,46,63,30,3403,Female,5b305dcef1e81a1f800fe9ea60b1860f,95
1,2,60,19,10,29,25,3015,Female,5b305dcef1e81a1f800fe9ea60b1860f,11
1,2,61,91,64,80,66,1917,Female,5b305dcef1e81a1f800fe9ea60b1860f,97
1,2,62,64,10,71,38,1904,Female,5b305dcef1e81a1f800fe9ea60b1860f,61
1,2,63,46,82,76,76,2406,Female,5b305dcef1e81a1f800fe9ea60b1860f,49
1,2,64,64,28,50,38,2230,Female,5b305dcef1e81a1f800fe9ea60b1860f,63
1,2,65,37,55,50,64,4552,Female,5b305dcef1e81a1f800fe9ea60b1860f,36
1,2,66,64,46,68,37,3781,Female,5b305dcef1e81a1f800fe9ea60b1860f,65
1,2,67,55,28,34,40,3149,Female,5b305dcef1e81a1f800fe9ea60b1860f,53
1,2,68,19,64,22,66,2430,Female,5b305dcef1e81a1f800fe9ea60b1860f,17
1,2,69,46,19,42,28,2951,Female,5b305dcef1e81a1f800fe9ea60b1860f,42
1,2,70,37,46,40,43,2558,Female,5b305dcef1e81a1f800fe9ea60b1860f,35
1,2,71,46,64,35,76,5907,Female,5b305dcef1e81a1f800fe9ea60b1860f,47
1,2,72,10,64,15,65,3942,Female,5b305dcef1e81a1f800fe9ea60b1860f,7
1,2,73,73,91,60,85,6917,Female,5b305dcef1e81a1f800fe9ea60b1860f,80
1,2,74,19,73,19,81,2661,Female,5b305dcef1e81a1f800fe9ea60b1860f,18
1,2,75,73,55,80,69,4056,Female,5b305dcef1e81a1f800fe9ea60b1860f,76
1,2,76,64,82,72,85,1839,Female,5b305dcef1e81a1f800fe9ea60b1860f,69
1,2,77,64,91,75,86,2759,Female,5b305dcef1e81a1f800fe9ea60b1860f,70
1,2,78,91,55,82,60,3794,Female,5b305dcef1e81a1f800fe9ea60b1860f,96
1,2,79,55,55,70,65,1557,Female,5b305dcef1e81a1f800fe9ea60b1860f,56
1,2,80,82,91,77,81,1700,Female,5b305dcef1e81a1f800fe9ea60b1860f,90
1,2,81,19,28,21,37,2934,Female,5b305dcef1e81a1f800fe9ea60b1860f,13
1,2,82,19,46,19,35,4181,Female,5b305dcef1e81a1f800fe9ea60b1860f,15
1,2,83,10,91,17,89,2848,Female,5b305dcef1e81a1f800fe9ea60b1860f,10
1,2,84,55,91,77,87,1749,Female,5b305dcef1e81a1f800fe9ea60b1860f,60
1,2,85,73,64,75,76,2259,Female,5b305dcef1e81a1f800fe9ea60b1860f,77
1,2,86,73,10,77,22,2577,Female,5b305dcef1e81a1f800fe9ea60b1860f,71
1,2,87,91,91,74,81,2048,Female,5b305dcef1e81a1f800fe9ea60b1860f,100
1,2,88,19,37,24,24,3289,Female,5b305dcef1e81a1f800fe9ea60b1860f,14
1,2,89,82,82,70,71,2024,Female,5b305dcef1e81a1f800fe9ea60b1860f,89
1,2,90,82,46,62,32,2733,Female,5b305dcef1e81a1f800fe9ea60b1860f,85
1,2,91,82,10,84,16,1972,Female,5b305dcef1e81a1f800fe9ea60b1860f,81
1,2,92,10,46,16,71,2156,Female,5b305dcef1e81a1f800fe9ea60b1860f,5
1,2,93,10,37,26,42,2920,Female,5b305dcef1e81a1f800fe9ea60b1860f,4
1,2,94,55,73,59,73,2312,Female,5b305dcef1e81a1f800fe9ea60b1860f,58
1,2,95,64,55,43,47,5717,Female,5b305dcef1e81a1f800fe9ea60b1860f,66
1,2,96,82,19,70,35,2052,Female,5b305dcef1e81a1f800fe9ea60b1860f,82
1,2,97,37,82,63,29,93420,Female,5b305dcef1e81a1f800fe9ea60b1860f,39
1,2,98,10,10,16,23,2784,Female,5b305dcef1e81a1f800fe9ea60b1860f,1
1,2,99,28,37,35,43,4218,Female,5b305dcef1e81a1f800fe9ea60b1860f,24
1,1,0,10,55,59,50,5529,Male,3b122f9f8eec73b45ec5386b06a48224,6
1,1,1,28,46,57,49,6712,Male,3b122f9f8eec73b45ec5386b06a48224,25
1,1,2,28,28,29,16,14470,Male,3b122f9f8eec73b45ec5386b06a48224,23
1,1,3,19,37,19,22,9437,Male,3b122f9f8eec73b45ec5386b06a48224,14
1,1,4,46,19,34,14,11612,Male,3b122f9f8eec73b45ec5386b06a48224,42
1,1,5,64,19,61,24,8770,Male,3b122f9f8eec73b45ec5386b06a48224,62
1,1,6,10,91,22,94,14052,Male,3b122f9f8eec73b45ec5386b06a48224,10
1,1,7,55,82,55,85,10896,Male,3b122f9f8eec73b45ec5386b06a48224,59
1,1,8,46,64,44,66,6095,Male,3b122f9f8eec73b45ec5386b06a48224,47
1,1,9,55,55,45,56,6107,Male,3b122f9f8eec73b45ec5386b06a48224,56
1,1,10,73,19,69,28,7417,Male,3b122f9f8eec73b45ec5386b06a48224,72
1,1,11,28,19,33,22,5543,Male,3b122f9f8eec73b45ec5386b06a48224,22
1,1,12,10,82,21,76,7740,Male,3b122f9f8eec73b45ec5386b06a48224,9
1,1,13,64,28,66,35,5548,Male,3b122f9f8eec73b45ec5386b06a48224,63
1,1,14,46,73,32,67,6079,Male,3b122f9f8eec73b45ec5386b06a48224,48
1,1,15,73,10,67,16,7161,Male,3b122f9f8eec73b45ec5386b06a48224,71
1,1,16,19,64,27,66,4708,Male,3b122f9f8eec73b45ec5386b06a48224,17
1,1,17,46,10,45,11,10695,Male,3b122f9f8eec73b45ec5386b06a48224,41
1,1,18,10,64,36,87,8539,Male,3b122f9f8eec73b45ec5386b06a48224,7
1,1,19,73,64,75,64,6494,Male,3b122f9f8eec73b45ec5386b06a48224,77
1,1,20,73,73,62,75,9372,Male,3b122f9f8eec73b45ec5386b06a48224,78
1,1,21,28,82,33,74,4551,Male,3b122f9f8eec73b45ec5386b06a48224,29
1,1,22,10,10,19,17,8012,Male,3b122f9f8eec73b45ec5386b06a48224,1
1,1,23,10,28,20,26,7264,Male,3b122f9f8eec73b45ec5386b06a48224,3
1,1,24,46,82,37,65,6254,Male,3b122f9f8eec73b45ec5386b06a48224,49
1,1,25,91,55,71,70,8914,Male,3b122f9f8eec73b45ec5386b06a48224,96
1,1,26,64,64,69,69,5113,Male,3b122f9f8eec73b45ec5386b06a48224,67
1,1,27,28,73,34,70,5537,Male,3b122f9f8eec73b45ec5386b06a48224,28
1,1,28,37,91,34,98,9794,Male,3b122f9f8eec73b45ec5386b06a48224,40
1,1,29,10,37,10,42,12731,Male,3b122f9f8eec73b45ec5386b06a48224,4
1,1,30,10,46,15,38,4964,Male,3b122f9f8eec73b45ec5386b06a48224,5
1,1,31,46,28,23,31,4542,Male,3b122f9f8eec73b45ec5386b06a48224,43
1,1,32,91,64,72,64,5946,Male,3b122f9f8eec73b45ec5386b06a48224,97
1,1,33,82,46,71,42,5594,Male,3b122f9f8eec73b45ec5386b06a48224,85
1,1,34,10,73,24,74,5578,Male,3b122f9f8eec73b45ec5386b06a48224,8
1,1,35,19,28,19,33,5740,Male,3b122f9f8eec73b45ec5386b06a48224,13
1,1,36,82,55,75,36,4048,Male,3b122f9f8eec73b45ec5386b06a48224,86
1,1,37,82,19,74,22,5735,Male,3b122f9f8eec73b45ec5386b06a48224,82
1,1,38,73,28,78,24,8004,Male,3b122f9f8eec73b45ec5386b06a48224,73
1,1,39,19,91,19,84,6097,Male,3b122f9f8eec73b45ec5386b06a48224,20
1,1,40,64,10,64,13,4783,Male,3b122f9f8eec73b45ec5386b06a48224,61
1,1,41,91,19,94,18,11219,Male,3b122f9f8eec73b45ec5386b06a48224,92
1,1,42,28,10,33,31,7008,Male,3b122f9f8eec73b45ec5386b06a48224,21
1,1,43,46,46,44,43,5902,Male,3b122f9f8eec73b45ec5386b06a48224,45
1,1,44,55,37,42,36,7785,Male,3b122f9f8eec73b45ec5386b06a48224,54
1,1,45,55,10,61,20,4274,Male,3b122f9f8eec73b45ec5386b06a48224,51
1,1,46,46,37,41,35,4537,Male,3b122f9f8eec73b45ec5386b06a48224,44
1,1,47,82,91,87,93,5744,Male,3b122f9f8eec73b45ec5386b06a48224,90
1,1,48,55,28,64,33,8381,Male,3b122f9f8eec73b45ec5386b06a48224,53
1,1,49,73,91,76,92,5138,Male,3b122f9f8eec73b45ec5386b06a48224,80
1,1,50,37,19,42,13,11445,Male,3b122f9f8eec73b45ec5386b06a48224,32
1,1,51,28,55,21,40,4945,Male,3b122f9f8eec73b45ec5386b06a48224,26
1,1,52,55,91,40,82,5644,Male,3b122f9f8eec73b45ec5386b06a48224,60
1,1,53,82,64,45,69,6827,Male,3b122f9f8eec73b45ec5386b06a48224,87
1,1,54,64,46,63,58,5523,Male,3b122f9f8eec73b45ec5386b06a48224,65
1,1,55,73,46,65,55,6196,Male,3b122f9f8eec73b45ec5386b06a48224,75
1,1,56,91,82,69,80,5355,Male,3b122f9f8eec73b45ec5386b06a48224,99
1,1,57,55,19,67,19,4027,Male,3b122f9f8eec73b45ec5386b06a48224,52
1,1,58,73,55,56,53,5388,Male,3b122f9f8eec73b45ec5386b06a48224,76
1,1,59,19,10,19,17,4853,Male,3b122f9f8eec73b45ec5386b06a48224,11
1,1,60,46,55,40,56,3701,Male,3b122f9f8eec73b45ec5386b06a48224,46
1,1,61,19,46,38,53,4191,Male,3b122f9f8eec73b45ec5386b06a48224,15
1,1,62,28,91,23,75,5964,Male,3b122f9f8eec73b45ec5386b06a48224,30
1,1,63,82,73,85,82,6338,Male,3b122f9f8eec73b45ec5386b06a48224,88
1,1,64,37,28,40,41,4557,Male,3b122f9f8eec73b45ec5386b06a48224,33
1,1,65,19,73,16,48,5669,Male,3b122f9f8eec73b45ec5386b06a48224,18
1,1,66,82,10,81,27,5854,Male,3b122f9f8eec73b45ec5386b06a48224,81
1,1,67,73,82,73,70,4872,Male,3b122f9f8eec73b45ec5386b06a48224,79
1,1,68,55,46,63,54,4816,Male,3b122f9f8eec73b45ec5386b06a48224,55
1,1,69,64,82,62,58,5189,Male,3b122f9f8eec73b45ec5386b06a48224,69
1,1,70,37,64,42,52,4583,Male,3b122f9f8eec73b45ec5386b06a48224,37
1,1,71,19,19,20,22,3794,Male,3b122f9f8eec73b45ec5386b06a48224,12
1,1,72,82,28,61,31,5140,Male,3b122f9f8eec73b45ec5386b06a48224,83
1,1,73,37,82,44,38,5029,Male,3b122f9f8eec73b45ec5386b06a48224,39
1,1,74,73,37,69,39,4899,Male,3b122f9f8eec73b45ec5386b06a48224,74
1,1,75,64,73,68,72,2739,Male,3b122f9f8eec73b45ec5386b06a48224,68
1,1,76,64,91,62,87,7265,Male,3b122f9f8eec73b45ec5386b06a48224,70
1,1,77,10,19,12,20,4500,Male,3b122f9f8eec73b45ec5386b06a48224,2
1,1,78,28,37,18,35,9479,Male,3b122f9f8eec73b45ec5386b06a48224,24
1,1,79,91,73,82,71,7936,Male,3b122f9f8eec73b45ec5386b06a48224,98
1,1,80,37,10,38,16,4903,Male,3b122f9f8eec73b45ec5386b06a48224,31
1,1,81,91,46,68,55,6694,Male,3b122f9f8eec73b45ec5386b06a48224,95
1,1,82,46,91,33,83,6396,Male,3b122f9f8eec73b45ec5386b06a48224,50
1,1,83,64,37,36,44,5356,Male,3b122f9f8eec73b45ec5386b06a48224,64
1,1,84,37,46,33,35,2987,Male,3b122f9f8eec73b45ec5386b06a48224,35
1,1,85,19,55,34,56,6196,Male,3b122f9f8eec73b45ec5386b06a48224,16
1,1,86,91,37,70,38,5942,Male,3b122f9f8eec73b45ec5386b06a48224,94
1,1,87,37,37,35,33,3497,Male,3b122f9f8eec73b45ec5386b06a48224,34
1,1,88,82,82,36,77,7747,Male,3b122f9f8eec73b45ec5386b06a48224,89
1,1,89,37,55,32,76,1954,Male,3b122f9f8eec73b45ec5386b06a48224,36
1,1,90,64,55,59,43,2944,Male,3b122f9f8eec73b45ec5386b06a48224,66
1,1,91,55,73,58,64,5098,Male,3b122f9f8eec73b45ec5386b06a48224,58
1,1,92,19,82,35,85,4273,Male,3b122f9f8eec73b45ec5386b06a48224,19
1,1,93,91,91,66,87,7058,Male,3b122f9f8eec73b45ec5386b06a48224,100
1,1,94,55,64,45,72,4505,Male,3b122f9f8eec73b45ec5386b06a48224,57
1,1,95,82,37,61,39,4195,Male,3b122f9f8eec73b45ec5386b06a48224,84
1,1,96,28,64,34,61,3245,Male,3b122f9f8eec73b45ec5386b06a48224,27
1,1,97,37,73,26,79,4981,Male,3b122f9f8eec73b45ec5386b06a48224,38
1,1,98,91,28,69,21,3833,Male,3b122f9f8eec73b45ec5386b06a48224,93
1,1,99,91,10,75,17,6212,Male,3b122f9f8eec73b45ec5386b06a48224,91
1,2,0,28,46,33,33,7175,Male,3b122f9f8eec73b45ec5386b06a48224,25
1,2,1,19,10,38,4,6150,Male,3b122f9f8eec73b45ec5386b06a48224,11
1,2,2,82,73,73,88,6604,Male,3b122f9f8eec73b45ec5386b06a48224,88
1,2,3,46,82,63,88,8770,Male,3b122f9f8eec73b45ec5386b06a48224,49
1,2,4,55,82,54,86,5552,Male,3b122f9f8eec73b45ec5386b06a48224,59
1,2,5,82,10,73,10,5325,Male,3b122f9f8eec73b45ec5386b06a48224,81
1,2,6,91,46,85,28,7886,Male,3b122f9f8eec73b45ec5386b06a48224,95
